value,value,value,value,value
0,0,-18.24102916,19.72817085,19.86392713
0,0,-18.43096895,19.55363134,20.42160054
0,0,-21.13935053,21.83993963,18.37665524
0,0,-18.7929517,21.07235962,21.53569017
0,0,-18.1153407,18.83234886,20.17510924
0,0,-21.64304274,19.53675661,18.1605402
0,0,-21.56322149,20.17604917,21.6796085
0,0,-18.87393531,20.45194345,19.9572079
0,0,-21.12082503,19.87273558,21.47435657
0,0,-18.19191864,21.24050654,21.42755182
0,0,-19.14023202,21.07042408,21.26300635
0,0,-20.49466763,20.02063167,18.24561208
0,0,-21.05271598,21.41771755,18.98826658
0,0,-18.04159676,21.00435812,21.50219149
0,0,57.91450336,71.78871314,73.42627836
0,0,56.57214672,74.2070506,67.42973653
0,0,65.98536487,64.8239504,67.18456396
0,0,62.05178679,64.84001501,63.58191262
0,0,58.86805743,73.28975068,74.37038673
0,0,54.90783122,71.70227868,64.09868326
0,0,61.18404309,73.80101936,63.79674027
0,0,61.70041765,62.05857018,70.18591399
0,0,63.79687113,69.73749625,64.50268252
0,0,57.46292224,63.1669454,73.96729391
0,0,65.77713697,68.0530019,61.34833514
0,0,59.27358887,63.31815827,61.27824437
0,0,72.89834507,71.82777846,77.67568796
0,0,73.69642988,70.02885272,77.41472938
0,0,76.29770801,79.62130637,72.37540962
0,0,82.63786378,75.41203101,77.51494362
0,0,79.57441373,71.47252218,76.22898035
0,0,77.17206667,74.85044231,83.65791423
0,0,70.8747179,72.4620123,69.98362084
0,0,70.67017033,84.45510378,84.99170737
0,0,76.03339309,74.80647583,79.5305757
0,0,79.47637231,75.02295868,72.19661028
0,0,79.81538503,82.87459621,70.56571541
0,0,71.83389863,79.89316942,78.19139982
0,0,72.86557628,82.86256924,75.3036932
0.233645035,0,77.36986207,81.68297269,76.3577367
0.221120826,0,85.82385309,86.6163057,75.46658195
0,0,79.91861728,74.86014123,81.90834048
0,0,76.35038031,87.2976801,80.37132461
0,0,76.40642067,84.78352705,72.80810523
0,0,73.3722588,80.93502005,79.94187798
0,0,78.77586398,82.10235831,84.15108203
0,0,83.81518483,81.88692674,72.85931877
0,0,86.62196967,72.49673355,85.71840868
0,0,79.2252648,75.03533439,80.76538895
0,0,73.92868427,86.85923295,86.68673156
0.144273593,0,82.76135198,80.45317106,74.28101517
0.194891622,0,83.94044416,77.95999326,87.79156354
0,0,73.0009016,84.09158428,82.20959582
0,0,85.43102162,80.29583232,80.9826113
0,0,85.09861992,72.12395162,80.14818062
0,0,79.40153555,83.67926579,72.29161581
0,0,80.80482678,83.61502238,86.92978599
0,0,83.24769996,74.55280854,82.20514687
0,0,82.66231406,87.20179354,73.37786452
0,0,72.1200465,75.49183107,72.24843244
0,0,73.81104693,79.22880109,72.72516318
0,0,74.45224599,73.74717245,81.65223182
0,0,84.0571779,81.63292051,81.80460882
0,0,79.00972047,77.98849619,79.97547795
0,0,80.69575081,77.63213921,76.88979515
0,0,84.32925379,85.21117444,80.48856181
0,0,77.42473402,72.13567069,80.24156654
0,0,83.94865074,84.74680422,72.2932944
0,0,79.04515768,81.12370269,76.501143
0,0,78.00366905,87.7565096,72.83348123
0,0,77.29766479,81.41154807,86.38173943
0,0,87.4041414,72.86857349,83.58350575
0,0,84.31783394,72.79285075,87.91673764
0,0,72.2942058,86.10977647,76.81629988
0,0,87.31166229,85.45532428,86.05164289
0,0,84.40028151,77.53051957,81.64494914
0,0,74.38084449,81.8845891,79.24620251
0,0,73.21555229,79.82962971,75.55754284
0,20,76.92495101,87.4704261,83.81025156
0,0,81.98034552,87.19518884,86.4621016
0,0,81.85819785,87.73721255,75.76129765
0,0,76.40748891,85.85905906,74.80265466
0,0,79.12446919,86.54867092,83.13555994
0,0,75.38421127,75.47283759,87.62736429
0,20,72.80343422,85.29201441,83.99524965
0,0,80.26510576,83.33771341,76.54961727
0,0,77.55061732,87.40374506,78.71853108
0,0,80.68482794,81.13941031,78.14833194
0,0,87.14272285,73.36197039,85.63269821
0,0,74.29273628,81.5575993,84.34112278
0,0,72.03023979,82.98449819,81.42282529
0,0,73.22887973,75.52441142,76.39861233
0,0,79.40206228,78.3050624,87.00698117
0,0,83.3095795,81.57527149,82.45225205
0,0,81.29091698,77.98494313,87.52678608
0.231318205,0,79.91703503,77.99841468,81.28109222
0.217884107,0,77.66216748,74.12867458,85.1382668
0,0,76.95835539,87.05111187,85.00886998
0,0,78.02032914,84.00774886,77.39711183
0,0,81.78589755,72.01975674,87.42416371
0,0,74.6838243,84.24965078,72.35092457
0,0,84.34152344,83.83655892,84.29921269
0,0,81.20379199,72.15555682,87.44874547
0,0,76.30625786,77.91351917,77.4223826
0,0,80.01819135,81.70780617,82.36961125
0,0,87.40417931,79.24385828,80.99541649
0,0,72.32763302,84.44761576,84.18395532
0,0,75.19212164,78.80718201,85.8586819
0,0,79.17383048,74.46166454,81.64855634
0,0,82.21477246,87.62248175,85.05431008
0,0,75.39560401,75.87261075,76.99653965
0,0,86.90240756,83.48304491,75.65736389
0,0,82.28109954,74.29047246,78.89065274
0,0,86.03885612,77.26417215,82.84375378
0,0,77.26903743,79.07241137,74.99592238
0,0,85.26320838,75.07568324,82.88560325
0,0,78.05145752,79.19932281,78.30546831
0,0,76.04397969,74.51457655,84.72917185
0,0,86.58643001,80.94407354,72.5893452
0,0,73.47544859,82.61938031,82.68769045
0,0,87.086165,72.99892051,82.39712575
0,0,79.33619252,85.93808094,87.05493419
0,0,-1.12E-05,29.98489591,33.36554594
0,0,-1.03E-05,30.24231372,33.89632563
0,0,-1.08E-05,33.03263263,34.58937586
0,0,-9.23E-06,31.80000068,33.12032592
0,0,-1.02E-05,31.99612569,30.65697738
0,0,-1.07E-05,29.62018621,34.36654572
0,0,-1.08E-05,33.95670274,33.58449352
0,0,-9.54E-06,32.74914089,31.51639461
0,0,-1.01E-05,29.66643938,33.3473803
0,0,-1.01E-05,31.19358996,34.35320222
0,0,-9.43E-06,33.98661704,35.04416691
0,0,-1.01E-05,32.43746607,34.89504293
0,0,-16.98269964,20.6467454,21.61746748
0,0,-15.36058033,21.83003997,22.04918663
0,0,-15.78424049,21.24726974,20.65072286
0,0,-17.47507003,22.47824445,21.26899724
0,0,-14.5014677,23.93825654,24.11324569
0,0,-16.29287174,22.11447555,21.77660648
0,0,-16.77899764,22.10137108,22.94007465
0,0,-16.83482594,24.21597071,23.1435247
0,0,-16.69100382,22.7413094,23.66259385
0,0,-16.72464676,22.69653483,20.97894298
0,0,-14.5888424,21.33335515,21.52556166
0,0,-16.10923924,22.88259666,22.16854559
0,0,-20.28660167,20.79092903,19.92638875
0,0,-17.64121016,20.05750338,22.45797956
0,0,-17.32627207,22.48988877,21.85191727
0,0,-20.40791787,22.04422513,20.3967967
0,0,-20.01521088,21.50230519,22.03348403
0,0,-18.86287304,20.63296728,19.85598624
0,0,-20.89112275,20.3245967,21.65075255
0,0,-20.22373711,19.1893395,19.34817502
0,0,-20.99658646,19.68430046,21.59543084
0,0,-20.84857104,21.60214318,20.3016329
0,0,-19.12816784,20.29055547,18.87231699
0,0,-20.17808291,22.04577568,19.55128278
0,0,-20.51135152,18.68088439,19.70322212
0,0,-21.07581468,20.1295486,21.09795802
0,0,-20.98154767,20.68668443,18.37973208
0,0,-18.46402453,20.16371727,20.73725123
0,0,-18.78346267,21.66038067,20.96420197
0,0,-18.91042298,22.06365269,20.71464072
0,0,-21.10380237,18.55196261,21.14368336
0,0,-21.07302317,18.60871471,18.80249526
0,0,-19.82149074,18.61019863,20.44608575
0,0,-20.16074249,20.82418693,21.86904972
0,0,-21.13722719,19.58425972,20.54126409
0,0,-19.09637149,21.03373824,20.543483
0,0,-18.17159398,19.64072289,20.96586649
0,0,-19.89849715,20.53011689,19.35137642
0,0,-21.6202208,21.09966827,20.82187342
0,0,-21.12801406,20.21224878,21.68573366
0,0,-19.43532288,20.17736605,18.06090372
0,0,-18.22987092,18.37055611,21.50107339
0,0,-20.51480175,19.66198436,18.89259281
0,0,-21.30382246,20.20248439,19.84272383
0,20,-20.62673861,19.8669773,21.42994421
0.290191611,0,-19.6687782,21.62386699,21.31609232
0.239718689,0,-18.463825,21.6468836,21.5884149
0,0,-21.60846804,21.30810567,21.78255836
0.224527931,0,-19.09772008,19.50493653,19.79242724
0.244840784,20,-18.89110106,20.87320349,20.62941533
0,0,-21.25710222,19.58491342,19.56566965
1.67001714,0,-21.9178638,18.93400903,19.40659222
1.414565045,0,-20.63403603,19.37532992,19.73016911
0,0,-20.4926822,18.28736903,20.97633122
0,0,-19.27155461,19.33082084,20.00960409
0.124599974,0,-18.07586768,19.84677872,21.26031989
0.153208682,0,-18.76118597,21.82611339,20.98490223
0,0,-20.33121368,19.25733904,18.08538557
0,0,-18.59931217,21.61396324,20.52489265
0,0,-21.52845192,18.91906486,19.75007578
0,0,-18.75257875,18.76387559,19.82651596
0,0,-20.08841781,20.07598183,21.27349222
0,0,-20.04805298,20.69004548,20.19043194
0,0,-20.41578252,18.177329,21.54248729
0,0,-19.30973628,18.88426346,20.85122237
0,0,-21.4941368,19.82273467,20.21136004
0,0,-19.77720614,19.32401734,21.0181519
0,0,-20.80061431,20.85048432,18.1533962
0.29477328,0,-20.54364344,20.04464238,18.10833462
0.212637014,0,-18.46862433,18.64143642,18.33339731
0,0,-20.49055741,21.57786152,19.7502613
0,0,-20.20281071,19.1716227,18.94180058
0,0,-21.59441625,20.92452444,21.93704518
0,0,-21.52350655,21.11966312,20.16916056
0,0,-18.60381915,21.8526308,20.64966298
0,0,-18.32674058,19.99402987,19.11528055
0,0,-19.17836888,20.46334206,19.28718763
0,0,-21.94645143,19.33950517,19.34184766
0,0,-18.08629511,20.71271717,20.79494282
0,0,-20.69156896,19.85353394,19.89482483
0,0,-20.43405494,19.75060946,20.07073461
0,0,-20.58631312,21.42187012,20.36801193
0,0,-18.87314356,18.20067537,21.07524663
0.350679622,0,-18.90686938,21.52784971,18.36147899
0.401005609,0,-19.72256833,21.40827935,21.10749565
0,0,-18.38343123,20.02546501,20.25294028
0,0,-18.29845284,19.96081142,20.67638178
0,0,-18.35343781,19.44722947,19.31020706
0,0,-20.29191669,21.97669517,19.63754735
0,0,-19.59096743,18.44467733,18.92466328
0,0,-19.17446712,20.36086094,21.91719999
0,0,-19.26327752,20.72672636,19.98801189
0,0,-18.82913322,21.73732003,21.98430766
0,0,-19.64602134,21.12081399,19.95914391
0,0,-18.81223228,20.57538881,18.87900506
0,0,-20.79218417,18.46724927,20.02980959
0,0,-18.49573005,19.49493407,18.15838229
0,0,-21.79296834,18.55536657,21.61907921
0,0,-18.35927576,21.52485093,21.274201
0,0,-21.77384286,20.99848462,20.90328208
0,0,-21.33317989,21.03014715,20.43930686
0.30609931,0,-20.72284848,20.60902607,20.31933693
0.326362075,0,-21.64920662,20.02817415,21.98691286
0,0,-18.55687517,18.59988424,19.11198974
0,0,-18.7052591,19.31877955,21.11873746
0,0,-19.00861037,18.54766317,20.32561908
0,0,-18.97924611,20.89965257,21.90352218
0,0,-19.24339308,18.6409151,21.31121273
0,0,-20.30252359,20.8084542,21.99410045
0,0,-18.11269045,20.76902156,20.35329998
0,0,-19.52909038,19.83721792,18.81817583
0,0,-18.98554051,18.54091462,20.01474814
0,0,-20.42651939,19.2592033,20.84444454
0,0,-21.94067732,19.28037244,21.09744154
0,0,-20.07061845,20.80154053,18.00203996
0,0,-19.70274096,18.45497208,20.02010835
0,0,-19.47297418,21.31627458,18.94093832
0,0,-21.13979688,21.04402916,21.49964733
0,0,-18.28792373,18.74522767,18.61162178
0,0,-21.83908206,20.87665753,20.665825
0,0,-19.67167154,20.67405273,19.06424876
0,0,-19.2548029,20.9924832,19.42616857
0,0,-21.89627247,18.75571422,21.76223704
0.100302087,0,-21.74351545,18.63036129,18.9617925
0.124793245,0,-20.56773656,18.94593594,18.38001105
0,0,-18.0740295,19.46348681,18.27713961
0,0,-20.9941399,21.17465992,20.01846044
0,0,-19.3422296,20.95169575,20.56684593
0,0,-19.55312092,21.70180637,19.30917457
0,0,-18.63496852,18.23451824,20.76103897
0,0,-20.09383234,18.04622512,18.24413487
0,0,-20.97821038,20.79655532,21.42933858
0,0,-19.09204447,19.11714998,21.26626884
0,0,-21.75493163,19.33631558,21.94198509
0,0,-18.77894742,20.1872081,21.74601992
0,0,-18.26504936,18.40965249,19.42478866
0,0,-20.57745549,20.57077767,19.59710154
0,0,-21.39727493,19.30058978,20.98385939
0,0,-21.81253144,20.5308605,18.53633109
0,0,-21.06868404,21.33602765,19.25605884
0,0,-18.79860005,18.68444533,18.47416375
0,0,-21.91064474,21.72349237,19.8195458
0,0,-21.6777435,20.12275256,20.20801712
0,0,-18.65266969,21.69171106,18.84464188
0,20,-20.23514331,18.83092033,18.10652675
0,0,-20.2220697,20.41825066,20.87742333
0,0,-19.77013911,19.61554847,18.08002066
0,0,-21.93712532,21.09688876,21.89361044
0,0,-18.23848895,20.42363577,18.88642903
0,0,-20.50883563,19.97806183,20.65560037
0,20,-18.82121449,21.65194163,19.73900691
0,0,-20.10932482,19.50846826,18.23869544
0,0,-21.11896309,18.87992082,19.88873443
0,0,-18.98690721,20.43240475,20.06704254
0,0,-19.57343819,20.49611375,21.41873283
0,0,-21.8030723,19.75637849,20.92939628
0,0,-21.04592295,19.94644017,18.3172099
0,0,-20.29089274,21.83821366,18.83665073
0,0,-18.88798955,20.93074277,19.24755074
0,0,-19.70122175,18.44240701,18.46563075
0,0,-21.09624528,18.84852028,19.82759628
0,0,-21.28217231,21.90230654,21.93723676
0,0,-18.97842479,20.90586222,20.05845117
0,0,-20.64824084,21.6601805,20.96752867
0,0,-18.38001197,19.21544586,20.73175119
0,0,-18.09284923,20.96746744,21.39964574
0,0,-20.19469569,20.85601083,18.86289396
0,0,-18.89751942,19.17875994,21.01530505
0,0,54.94694437,68.69110203,73.18643127
0,0,62.75793975,69.73284551,63.53253359
0,0,59.97569506,67.74339263,65.91651019
0,0,63.55532413,72.44963041,74.39338399
0,0,61.96733088,72.52701897,71.81871471
0,0,62.75765928,72.76816746,65.04323532
0,0,57.68832698,72.12656054,68.86960807
0,0,57.15930991,67.83793529,66.69883527
0,0,61.21049871,66.38756085,67.8635264
0,0,56.40098568,72.50671746,66.0302602
0,0,63.78494539,67.86673984,64.99890185
0,0,60.27504203,64.55065102,70.37677736
0,0,71.85024697,77.71397162,81.92296897
0,0,77.90255713,72.04150924,83.40381455
0,0,82.76454317,80.57408969,72.25072109
0,0,69.64783984,75.05349829,82.61071773
0.297369214,0,70.06204715,73.88542455,73.7945088
0.223063864,0,81.22635503,84.68501574,76.47226077
0,0,70.06582537,81.89719305,83.830406
0,0,68.99850561,82.05531868,76.89389589
0,0,73.68854483,79.52016496,72.89842605
0,0,75.49392945,82.86396202,72.32116153
0,0,77.05555544,81.62220171,77.18070806
0,0,76.11096354,79.13296789,81.67667602
0.277287394,0,85.74484347,86.85372249,87.42755061
0.233896993,0,83.45570271,74.61512608,84.09094683
0,0,86.86355445,86.57151105,85.5159982
0,0,78.8270539,77.95247253,83.46152587
0,0,72.61578102,79.97165743,85.80899984
0,0,86.41560538,73.52004614,72.78137251
0,0,71.34515248,80.15786871,86.35763215
0,0,83.57336086,81.28863218,77.87244347
0,0,71.77550737,87.43544532,86.22535261
0,0,83.33763278,87.07746011,72.77245505
0,0,86.13695281,86.93758253,82.94322399
0,0,77.44588311,77.10876371,83.26839386
0,0,75.70372674,87.75483166,87.84503354
0,0,75.46922551,79.19250525,84.20052231
0,0,79.70774734,85.52662488,78.02743388
0,0,74.58472419,75.37056616,80.81887765
0,0,82.60124453,79.99721888,77.77137723
0,0,77.73785044,87.35124611,75.04613477
0,0,77.01541237,87.04791935,75.884866
0,0,79.22180808,82.84023034,75.46150595
0,0,80.52003724,84.66331113,80.68410803
0,0,74.12234243,74.73303975,86.39477187
0,0,83.15756539,83.44628095,86.49970167
0,0,85.95489929,81.79054636,72.78876898
0,0,76.41721154,73.44719621,73.2608036
0,0,74.85629993,73.79282957,75.90368366
0,0,84.13441954,73.71740146,76.06269181
0,0,74.90669291,83.56964943,73.50058243
0,0,72.63101853,74.24961915,78.19664176
0,0,81.87512837,79.46464025,81.38406942
0,0,75.80568825,77.69305808,81.23109507
0,0,74.71906696,80.78867232,80.67550813
0,0,87.67056161,83.28363093,77.4001703
0,0,76.6391718,82.93565126,83.28329818
0,0,86.42051061,80.22905906,85.20328936
0,0,74.82155965,79.41029493,77.52177857
0,0,85.09682582,78.361288,73.36504406
0,0,80.02589938,85.78644123,76.73760044
0,0,73.2516557,77.28991878,74.19433697
0,0,83.73098568,76.14619795,79.4739247
0,0,86.26627209,83.88902103,74.49138666
0,0,74.60230318,77.75248309,79.40170466
0,0,83.60275512,85.5478711,75.53242055
0,0,79.11451064,77.24251168,83.81567434
0,0,84.0552023,83.2271221,72.43761468
0,0,83.41617334,72.71825346,80.87205882
0,0,72.41980964,78.16525397,74.70822623
0,0,74.85354781,77.4879632,72.01241307
0,0,79.5351633,85.06604319,85.9063767
0,0,86.93611575,87.47204671,82.74365026
0,0,77.47193574,79.37333844,73.58237876
0,0,82.06066253,85.19656254,82.62436468
0,20,72.19218483,83.19431654,81.78557217
0,0,83.3766967,87.47733601,79.57294309
0,0,81.64778582,84.97692044,78.70737398
0,0,83.4449808,73.23894595,86.19228875
0,0,86.47318622,83.4117068,75.92163946
0,0,74.34279343,80.56722199,78.37220853
0,20,76.18421457,72.2622832,77.26510485
0,0,87.93108735,76.02027754,84.33840681
0,0,74.50030493,86.74791736,86.66327851
0,0,83.52976481,86.81681528,85.59634283
0,0,83.60094704,84.78144458,84.76310014
0,0,82.92763457,87.70830525,87.78847057
0,0,75.63880738,84.90456058,83.15415315
0,0,75.4419036,72.16312844,84.01669935
0,0,82.66119257,76.60520236,87.7246722
0,0,74.97976302,72.48984774,72.11171411
0,0,82.58474904,73.50558637,82.14461631
0,0,79.8801969,75.50130811,83.82338357
0,0,78.18581169,80.05678303,86.68506642
0,0,76.80347182,85.56034778,86.14134348
0,0,87.16117515,85.79143515,85.47133808
0,0,80.12944724,81.8591983,87.13262689
0,0,80.97997957,86.85078167,80.59803606
0,0,87.18804155,80.00096651,72.11069384
0,0,82.46198431,86.2245436,72.17684266
0,0,87.32559096,79.26501366,80.7141939
0,0,73.70182068,76.43557077,78.9643255
0,0,85.54617936,86.66257341,79.21989043
0,0,77.36658453,78.20693118,78.40644569
0,0,84.96774602,80.054435,86.68357966
0,0,85.69013115,77.26174045,77.74669576
0,0,76.34375732,82.60536988,85.69959816
0,0,-1.01E-05,35.16819309,34.57832804
0.192779148,0,-1.07E-05,28.96328115,31.99680518
0.193213392,0,-9.42E-06,34.5590206,31.66039736
0,0,-1.08E-05,28.82512123,33.6705254
0,0,-9.44E-06,31.13105246,33.33101125
0,0,-1.11E-05,29.87907782,30.90261881
0,0,-9.78E-06,33.64698094,29.45630235
0,0,-1.04E-05,29.12390379,30.49504951
0,0,-9.46E-06,32.34229749,29.63857675
0,0,-9.77E-06,30.68752136,30.68628067
0,0,-1.00E-05,29.6554839,30.47565217
0,0,-1.02E-05,33.73963008,32.8813468
0,0,-14.40021784,21.13402626,24.43614087
0,0,-17.24370065,21.16206379,23.23213065
0,0,-14.42456124,21.39234282,24.31138801
0,0,-16.87579276,22.78871385,23.67291122
0,0,-15.90585456,23.11530211,23.42089046
0.172058642,0,-16.07641814,20.2388582,22.01499628
0.176576332,0,-15.06645146,21.2435748,21.61507819
0,0,-16.34358081,22.09074816,23.95132131
0,0,-16.11914417,21.64725556,24.21616036
0,0,-14.92555841,24.12108323,22.18443235
0,0,-15.16198275,23.68893381,20.20060157
0,0,-14.61409348,22.96398691,23.71053784
0,0,-17.53452929,19.8166215,19.59964174
0,0,-17.33289939,21.30195367,18.47250047
0,0,-18.1266218,21.88754104,21.72923288
0,0,-19.88989954,20.86842498,20.55132827
0,0,-18.49426749,21.64515391,21.23862296
0,0,-18.59609999,21.50033366,22.17856924
0,0,-17.78651709,20.77383578,20.64864776
0,0,-19.48980778,19.71070222,20.49308268
0.477317919,0,-18.59383198,21.48672346,19.62255181
0.450335953,0,-19.87705695,19.27903769,19.68207371
0,0,-20.12720479,21.62478401,21.69463604
0,0,-19.52522106,21.72742299,20.27122355
0,0,-18.951444,21.39076465,18.74364449
0,0,-19.87415583,19.98714382,18.46632996
0,0,-18.85566151,18.86001866,19.98716048
0,0,-21.43875822,18.48720905,19.95514718
0,0,-20.89701874,21.07411749,20.71277946
0,0,-19.81224752,21.6484617,19.97971436
0,0,-21.68693403,20.70224948,18.6630575
0,0,-20.0255257,18.66580807,20.12736131
0,0,-19.15962885,21.84393575,21.73096792
0,0,-18.23481432,22.06179876,18.72722688
0,0,-20.0135828,19.82823526,20.8586618
0,0,-21.2701332,20.47712175,20.47323911
0,0,-21.43252793,21.12917863,21.01449747
0,0,-20.38559905,20.96566689,18.62025939
0,0,-19.54243546,21.89214506,21.7873171
0,0,-20.56822335,18.47725351,20.50353021
0,0,-21.01488374,20.34240944,21.40881729
0,0,-19.61506476,20.78766269,19.00465402
0.109148296,0,-19.87316867,21.58109166,20.97777089
0.151387584,0,-20.6893093,21.51707508,21.14440196
0,0,-21.47219987,21.93303468,19.60854723
2.708691966,0,-21.13017906,20.06756019,19.55456818
2.373535591,0,-18.06062219,21.34351358,20.65099099
0,0,-18.46789341,19.72804758,18.3912694
0,0,-21.40426117,19.69303585,20.94651756
0,0,-21.32846402,19.01704403,18.17503597
0,0,-19.54896946,21.27703355,18.76596358
0,0,-20.33060382,21.94747353,20.66054109
0,0,-21.61646045,19.02901978,18.39682618
0,0,-21.63930793,18.22802546,21.89157074
0,0,-21.12560903,21.26625208,21.47770776
0,0,-18.83232748,20.48485254,20.50914633
0,20,-20.91443647,21.84298825,21.28031486
0,0,-18.39850433,19.01260659,21.55445785
0,0,-21.5688496,18.28762118,19.04155787
0,0,-18.59064431,19.97360324,21.4017547
0,0,-20.64939456,18.34186409,18.77917513
0,0,-20.4409731,19.04716,19.65336906
0,20,-21.10759862,18.50391144,20.23303853
0,0,-20.20631001,18.89652872,20.85556385
0,0,-18.2382663,18.42457861,18.12056527
0,0,-20.82338502,21.815624,19.16203765
0,0,-19.53261824,19.11425085,20.43407639
0,0,-19.28114,19.77559034,19.42947472
0,0,-21.9666942,21.59444723,21.10010022
0,0,-20.36159906,20.70928635,20.60660864
0,0,-20.84287629,20.47214992,18.93760581
0,0,-20.10530455,20.82225276,18.58371592
0,0,-21.07989058,21.31528903,20.51618797
0,0,-21.00829094,21.51067707,19.80186931
0,0,-20.62858446,20.57055868,18.67582816
0,0,-21.99097225,21.5600291,19.30549682
0,0,-19.83917414,20.14159011,19.21218699
0,0,-20.82476939,19.10916343,18.43252789
0,0,-21.19111185,21.52030684,20.18763608
0,0,-19.50413884,20.16589131,21.05459454
0,0,-19.82870011,21.62455035,20.30186756
0,0,-21.87666907,18.16067126,21.30516546
0,0,-18.12916407,19.59006301,18.51027419
0,0,-19.34118262,21.79122007,19.74244743
0,0,-19.94485185,18.99860037,20.43766041
0,0,-18.00585997,21.76614498,20.70400624
0,0,-21.5965084,21.81560984,20.78314523
0,0,-19.1449776,21.52856926,20.91586171
0,0,-19.03081933,20.25467218,20.60571925
0,0,-21.28130478,20.5877578,18.37691236
0,0,-19.11193291,21.47846799,20.78122271
0.178239581,0,-20.63049038,21.10358833,20.89913063
0.15307506,0,-21.28601258,20.5203754,21.97391974
0,0,-21.16990739,21.92903763,20.77344975
0,0,-21.12780295,20.74270655,20.74732158
0,0,-18.35455028,21.90192797,20.05925316
0,0,-18.31938787,18.2295539,21.47169163
0,0,-19.22708014,18.55584148,21.98733905
0,0,-18.14379152,19.80583538,21.11617948
0,0,-20.00171895,19.53951784,20.45000151
0,0,-19.57912827,21.13093937,18.31581931
0,0,-20.22810365,18.64245611,20.90695653
0,0,-19.19515415,21.90438072,20.83424627
0,0,-19.94301601,19.2602635,21.10227259
0,0,-19.33897906,19.71569483,18.49822155
0,0,-18.78083237,19.09898013,20.61493
0,0,-20.59746672,20.31745447,19.18289562
0,0,-20.69374361,18.2345148,21.04108497
0,0,-21.31692677,18.59871002,18.96149582
0,0,-21.49900713,20.98319081,20.73591471
0,0,-20.81784762,18.74600233,19.17997179
0,0,-20.74999235,18.94205781,18.03597717
0,0,-18.22670266,21.17192894,20.53343165
0,0,-18.43911697,18.37320471,18.45307633
0,0,-21.25025084,19.74989529,20.63716589
0,0,-18.93180505,18.09225355,21.70243779
0,0,-19.42226024,19.3872296,21.87698374
0,0,-18.58118941,20.79592561,18.94369235
0,0,-18.78060787,18.36041312,21.23701291
0,0,-21.10166894,21.55333851,19.41421311
0,0,-19.04743848,21.63799617,21.60182829
0,0,-19.79613987,18.4199615,21.14995827
0,0,-18.60668549,21.96292975,18.29568687
0,0,-20.71171963,19.19011821,19.62854798
0,0,-20.91307894,18.33640668,19.3492713
0,0,-19.44676927,18.02026846,21.14072408
0,0,-21.13898658,19.63409158,19.64114284
2.747119205,0,-18.95962661,20.51923994,20.73835359
1.864542576,0,-20.76761545,19.328717,20.40974102
0,0,-20.91985833,21.34686946,21.90255488
0,0,-21.87462951,20.8664251,21.75113983
0,0,-18.92928666,19.40064613,19.71079806
0,0,-18.37484192,20.93723867,20.89431285
0,0,-19.05214169,21.76195095,21.31784038
0,0,-18.49144879,18.37238399,21.59554302
0,0,-18.67877723,19.22441584,18.27253706
0,0,-19.33645805,19.85330376,19.2083152
0,0,-19.65596299,19.99196051,19.28092016
0,0,-21.6148969,20.16878258,19.7377838
0,0,-18.78246309,19.20250763,18.677059
0,0,-21.8870359,20.66903858,19.98482352
0,0,-21.24061284,20.58033801,20.65285731
0,0,-21.52588556,20.31128603,19.98945568
0,0,-21.71777596,18.45504689,20.66317238
0,0,-21.01296479,19.90787156,18.26576653
0,0,-21.15511933,19.42490755,21.50394933
0,0,-19.75127319,19.96415388,21.75627677
0,0,-20.04180094,21.68746574,20.4716297
0,0,-21.72994171,19.92212537,21.52556399
0,0,-19.51302365,18.05592317,18.52578407
0,0,-18.16778829,19.75534695,21.18979568
0,0,-21.05101754,21.28259272,18.47659277
0,0,-20.29263005,21.12024369,19.63204093
0,0,-21.25950385,20.05356029,19.29527414
0,0,-18.30220507,18.99907605,20.3423673
0,0,-20.48492796,19.86035465,19.20605814
0,20,-18.99082355,20.25480888,20.54925452
0,0,-21.61307438,21.99948575,19.46954916
0,0,-18.43963976,20.57671236,21.44316152
0,0,-21.37227709,20.77705972,20.53553536
0,0,-18.35421701,19.96581657,18.86119319
0,0,-18.10038942,19.4179582,19.34451769
0,20,-18.94023772,21.25181193,21.38968355
0,0,-19.33217816,19.9797293,19.545919
0,0,-20.50611509,21.97876052,20.14319626
0.28745053,0,-18.52689839,19.8284823,20.59576774
0.274921717,0,-19.74931973,18.27200113,19.3912386
0,0,-18.81705441,20.73031255,19.17591452
0,0,64.26363986,61.83432373,67.66346668
0,0,54.5395981,64.60682172,64.12238122
0,0,58.27125272,66.01084024,65.06526398
0,0,61.57648896,71.25697676,62.04426738
0,0,64.95705814,67.9216086,65.33399575
0,0,64.41592107,61.58958467,65.56157567
0,0,64.74230399,69.58915798,74.28093106
0,0,54.75423952,66.79553283,69.22031203
0,0,64.09107914,73.73694934,71.90840099
0,0,63.35895094,67.99404743,61.81713064
0,0,64.82917979,70.84206198,62.64889903
0,0,57.73891521,64.1766115,72.27770267
0,0,82.25882962,81.65030972,79.51748901
0,0,74.52014449,81.02922642,72.80404111
0,0,78.03831522,83.87134812,76.1224247
0,0,74.84752067,70.36491188,78.2001972
0,0,74.90025614,76.78521083,82.93282455
0.29385856,0,76.70888269,80.38049185,70.77759411
0.205389829,0,73.81008599,71.31694373,79.10112993
0,0,80.44960231,76.21257512,80.9683975
